,year,scenario,sadness,joy,love,anger,fear,surprise
60,2030.0,"the global climate will continue to change, leading to more extreme weather events such as heatwaves, droughts, and storms.",0.031496502459049225,0.06740141659975052,0.007471371907740831,0.7062987685203552,0.18078868091106415,0.006543193478137255
61,2030.0,"the use of renewable energy sources such as solar and wind power will become even more widespread, leading to a reduction in greenhouse gas emissions.",0.03605843707919121,0.12257944047451019,0.006340818479657173,0.20177659392356873,0.62045818567276,0.012786519713699818
62,2030.0,"the number of electric and hybrid vehicles on the roads will continue to increase, leading to a reduction in air pollution.",0.07080698758363724,0.6552659869194031,0.01287661213427782,0.21405452489852905,0.04364272952079773,0.0033531589433550835
63,2030.0,"governments around the world will implement more stringent environmental regulations, in order to reduce the negative impact of human activity on the natural world.",0.05118272081017494,0.7071912288665771,0.012078255414962769,0.12151957303285599,0.09436247497797012,0.013665745034813881
64,2030.0,"the use of environmentally-friendly building materials and designs will become more popular, in order to reduce the carbon footprint of new construction.",0.4143301546573639,0.23832836747169495,0.010415080934762955,0.23586732149124146,0.08493643999099731,0.01612255536019802
65,2030.0,"recycling and waste reduction efforts will increase, leading to a reduction in the amount of waste that is sent to landfills.",0.01929338276386261,0.09562589228153229,0.006599090527743101,0.17864324152469635,0.6785051822662354,0.02133318968117237
66,2030.0,"more people will adopt a plant-based or vegan diet, in order to reduce the environmental impact of meat production.",0.006501777097582817,0.016495317220687866,0.0014605614123865962,0.8872141242027283,0.08580688387155533,0.002521319082006812
67,2030.0,"there will be greater investment in natural resource management and conservation, in order to protect ecosystems and biodiversity.",0.046618472784757614,0.7080897092819214,0.013709093444049358,0.19639451801776886,0.0297163724899292,0.0054719592444598675
68,2030.0,"the use of sustainable agriculture practices such as crop rotation and reduced pesticide use will become more widespread, in order to reduce the negative impact of farming on the environment.",0.012540709227323532,0.009613456204533577,0.0014657651772722602,0.11709427088499069,0.85616135597229,0.0031244182027876377
69,2030.0,"the use of seawater desalination technology will increase, in order to provide a reliable source of fresh water in areas with limited water resources.",0.03655892610549927,0.7079718708992004,0.010902446694672108,0.18867357075214386,0.048966310918331146,0.006926832254976034
70,2030.0,"the number of eco-friendly hotels and resorts will increase, in order to reduce the negative impact of tourism on the environment.",0.08060251176357269,0.1729191094636917,0.007700891233980656,0.39073383808135986,0.33929163217544556,0.008752051740884781
71,2030.0,"the use of biodegradable packaging and products will become more popular, in order to reduce the amount of plastic waste.",0.048582565039396286,0.13003915548324585,0.0055695511400699615,0.42854753136634827,0.3694261312484741,0.017835039645433426
72,2030.0,the protection of wildlife habitats and the restoration of damaged ecosystems will become a greater priority for governments and organizations around the world.,0.04672590643167496,0.4196617603302002,0.014484087936580181,0.2989615201950073,0.19898760318756104,0.02117914706468582
73,2030.0,"the use of vertical farming technology will increase, in order to reduce the environmental impact of traditional farming practices.",0.012732666917145252,0.012122374959290028,0.003344593569636345,0.9445981979370117,0.024991927668452263,0.0022102196235209703
74,2030.0,"the use of green roofs and walls in urban areas will become more common, in order to improve air quality and reduce the urban heat island effect.",0.10294879227876663,0.4012131690979004,0.010017533786594868,0.3959156274795532,0.08145663142204285,0.008448349311947823
75,2030.0,the use of drones and other advanced technologies will be employed in environmental monitoring and conservation efforts.,0.02016044780611992,0.07703129947185516,0.007273592054843903,0.03358294069766998,0.8562135100364685,0.005738179665058851
76,2030.0,the development of smart cities will lead to more efficient and sustainable urban infrastructure.,0.030503418296575546,0.08276772499084473,0.004388117231428623,0.4437715709209442,0.43284186720848083,0.005727396346628666
77,2030.0,"the rise of the circular economy will continue, with greater emphasis on reducing waste and reusing materials.",0.08501449227333069,0.16824723780155182,0.022032015025615692,0.1847880780696869,0.5313299298286438,0.00858820229768753
78,2030.0,"governments will prioritize the protection of natural resources such as forests, oceans, and waterways, in order to preserve their ecological value.",0.019218038767576218,0.4276242256164551,0.005155530292540789,0.4059801697731018,0.13392917811870575,0.008092881180346012
79,2030.0,the development of sustainable transportation options such as high-speed trains and electric planes will become more common.,0.03298981115221977,0.26248010993003845,0.009465878829360008,0.4099794328212738,0.27035051584243774,0.014734268188476562
80,2030.0,"the use of satellite imagery and other remote sensing technologies will increase, in order to monitor and track changes in the environment.",0.0021700949873775244,0.9917011857032776,0.0011193801183253527,0.002799242502078414,0.001389725017361343,0.000820495595689863
81,2030.0,"the adoption of sustainable business practices and corporate social responsibility will become more widespread, in order to reduce the negative impact of business on the environment.",0.10683950036764145,0.12933067977428436,0.007409455254673958,0.6697867512702942,0.0810210332274437,0.005612506065517664
82,2030.0,"the use of carbon capture and storage technology will become more common, in order to reduce greenhouse gas emissions.",0.1064491868019104,0.37562859058380127,0.015712615102529526,0.32251834869384766,0.1560341864824295,0.023657143115997314
83,2030.0,"the development of new, sustainable materials will be a focus of research and development, in order to reduce the negative impact of material production and disposal.",0.08070250600576401,0.15800760686397552,0.013393391855061054,0.42732474207878113,0.30432289838790894,0.01624877192080021
84,2030.0,"the rise of eco-tourism will continue, with more people seeking out environmentally-friendly vacation options.",0.03426118195056915,0.262381911277771,0.011039120145142078,0.6336973309516907,0.04917801916599274,0.009442493319511414
85,2030.0,"the use of green infrastructure such as rain gardens and bioswales will become more common, in order to reduce the negative impact of stormwater runoff on the environment.",0.04374624788761139,0.4169333279132843,0.010638938285410404,0.47578251361846924,0.046220507472753525,0.006678460631519556
86,2030.0,"the use of low-impact development practices in urban planning will become more common, in order to reduce the negative impact of development on the environment.",0.017815427854657173,0.8599737286567688,0.007068232167512178,0.08831944316625595,0.020615210756659508,0.006208050064742565
87,2030.0,the use of artificial intelligence and machine learning will be employed in environmental research and monitoring efforts.,0.09235447645187378,0.2148207277059555,0.019858060404658318,0.34668678045272827,0.28799766302108765,0.038282301276922226
88,2030.0,"the development of sustainable aquaculture practices will become a priority, in order to reduce the negative impact",0.08733206242322922,0.21434080600738525,0.0073423138819634914,0.6413363814353943,0.04505729675292969,0.004591202363371849
89,2030.0,"political polarization will continue to increase, with a greater divide between political parties and ideologies.",0.09533054381608963,0.3251239061355591,0.018308134749531746,0.19717012345790863,0.27891847491264343,0.08514875173568726
90,2030.0,"the role of social media in politics will become even more pronounced, with political campaigns and messaging relying heavily on digital platforms.",0.044719912111759186,0.26374074816703796,0.007638426031917334,0.4874821901321411,0.18557114899158478,0.010847620666027069
91,2030.0,the use of artificial intelligence and machine learning in political campaigns and messaging will become more common.,0.019182149320840836,0.4756147861480713,0.008047002367675304,0.4604139029979706,0.0324309840798378,0.004311199765652418
92,2030.0,"the influence of traditional news media on politics will continue to decline, with more people relying on alternative news sources.",0.047501884400844574,0.08000446856021881,0.01377292349934578,0.5065234899520874,0.3430178761482239,0.009179402142763138
93,2030.0,"the rise of populist movements around the world will continue, challenging established political systems.",0.4356526732444763,0.05994771048426628,0.00590627221390605,0.08980510383844376,0.3952351212501526,0.013453182764351368
94,2030.0,"the use of blockchain technology in voting systems will become more common, providing a secure and transparent way to conduct elections.",0.011980842798948288,0.9581626653671265,0.002828978467732668,0.0180981308221817,0.006322377827018499,0.002607024507597089
95,2030.0,"governments will continue to grapple with the challenges posed by fake news and disinformation, with efforts to combat this issue becoming a greater priority.",0.00441969558596611,0.9686047434806824,0.0018234974704682827,0.011090824380517006,0.012350204400718212,0.0017111292108893394
96,2030.0,the role of international organizations such as the united nations and the world trade organization in global politics will come under increasing scrutiny.,0.004861483816057444,0.9852614998817444,0.002122023142874241,0.0038647931069135666,0.0032847400289028883,0.0006054337718524039
97,2030.0,"the issue of climate change will become a greater focus of political discourse and action, with more governments adopting ambitious climate targets.",0.026632705703377724,0.7036893367767334,0.004210709594190121,0.14543753862380981,0.10474870353937149,0.015281015075743198
98,2030.0,the use of digital platforms and tools for citizen engagement and participation in political processes will become more widespread.,0.021450145170092583,0.016816014423966408,0.0020156768150627613,0.796409547328949,0.16129250824451447,0.0020160903222858906
99,2030.0,the rise of authoritarian governments around the world will pose a challenge to established democratic systems.,0.014247453771531582,0.007815576158463955,0.0014790322165936232,0.9266292452812195,0.04866401106119156,0.0011646394850686193
100,2030.0,"the issue of income inequality will become a greater focus of political discourse and action, with more governments implementing policies to address this issue.",0.04356905445456505,0.35393378138542175,0.01685885339975357,0.11334703862667084,0.45845356583595276,0.013837755657732487
101,2030.0,the use of biometric identification technology in voting and political processes will become more common.,0.03291472792625427,0.5203295350074768,0.007575371768325567,0.27359986305236816,0.1596401184797287,0.005940400995314121
102,2030.0,"the role of women and underrepresented groups in politics will continue to increase, with more diverse voices being represented in government.",0.006574883125722408,0.834409236907959,0.006937738042324781,0.03434296324849129,0.02482379600405693,0.09291128069162369
103,2030.0,"the issue of migration will remain a contentious topic in politics, with many governments adopting more restrictive immigration policies.",0.01608121208846569,0.6974453926086426,0.004231111146509647,0.05971547216176987,0.2050919234752655,0.017434868961572647
104,2030.0,"the use of open data and transparency measures in government decision-making will become more common, providing greater accountability and oversight.",0.006492604501545429,0.8898665308952332,0.0031146074179559946,0.05648336187005043,0.040764015167951584,0.0032788082025945187
105,2030.0,the rise of nationalism and isolationism in some parts of the world will challenge the notion of global cooperation and interconnectedness.,0.043050069361925125,0.3256549835205078,0.006601241882890463,0.342494398355484,0.26465874910354614,0.017540527507662773
106,2030.0,"the issue of cybersecurity will become a greater focus of political discourse and action, with more governments adopting measures to protect against cyber threats.",0.08129686862230301,0.35322022438049316,0.009346725419163704,0.4117889106273651,0.13103199005126953,0.013315441086888313
107,2030.0,"the use of social media influencers in political campaigns will become more common, as political parties seek to reach younger and more digitally-savvy audiences.",0.016082294285297394,0.8046262860298157,0.00831837672740221,0.13458509743213654,0.028363509103655815,0.008024400100111961
108,2030.0,the issue of health care and access to medical services will become a greater focus of political discourse and action.,0.07893320173025131,0.5967634916305542,0.010010810568928719,0.15561266243457794,0.14684489369392395,0.01183493435382843
109,2030.0,the role of non-state actors such as ngos and advocacy groups in political decision-making and activism will continue to increase.,0.056721094995737076,0.0507013238966465,0.0038564533460885286,0.731300950050354,0.15193361043930054,0.005486540496349335
110,2030.0,the use of social credit systems in some countries will challenge the traditional notions of privacy and individual rights.,0.09619174897670746,0.20583626627922058,0.01863679848611355,0.27969828248023987,0.3886205852031708,0.01101632509380579
111,2030.0,"the issue of data privacy and protection will remain a contentious topic in politics, with more governments implementing measures to protect personal data.",0.023950792849063873,0.6594679951667786,0.008417250588536263,0.21601161360740662,0.08205325156450272,0.010099120438098907
112,2030.0,the use of facial recognition technology in law enforcement and other government functions will become more common.,0.02552851289510727,0.4178837239742279,0.009830310009419918,0.351317822933197,0.19125838577747345,0.004181181080639362
113,2030.0,the issue of gun control and access to firearms will continue to be a contentious topic in some countries.,0.04887638986110687,0.09348701685667038,0.009195493534207344,0.6448389887809753,0.19736364483833313,0.006238470785319805
114,2030.0,"the role of education and information dissemination in political decision-making will become more important, with more emphasis on media literacy and critical thinking skills.",0.3501032590866089,0.018391741439700127,0.004230578429996967,0.5915467739105225,0.03281283378601074,0.0029148831963539124
115,2030.0,"the issue of racial justice and police reform will remain a contentious topic in politics, with many governments adopting measures to address systemic racism.",0.025065064430236816,0.04849611222743988,0.003095574676990509,0.8486458659172058,0.07166961580514908,0.0030276658944785595
116,2030.0,the use of predictive analytics and big data in political campaigns and messaging will become more common.,0.0678354799747467,0.087674081325531,0.014457132667303085,0.7208063006401062,0.1043943241238594,0.004832714796066284
117,2030.0,"the issue of global trade and economic cooperation will remain a major challenge for international politics, with many countries adopting protectionist measures.",0.0889400988817215,0.03696621581912041,0.0033613163977861404,0.8334128856658936,0.03415822610259056,0.0031613283790647984
118,2030.0,"the role of science and technology in political decision-making and policy formation will become more important, with more emphasis on evidence-based approaches.",0.0035779622849076986,0.9910621643066406,0.0017970313783735037,0.002145742531865835,0.001032790052704513,0.00038422297802753747
119,2030.0,"the global religious landscape will continue to diversify, with a growing number of people identifying as spiritual but not religious.",0.04143349081277847,0.09173863381147385,0.007505844347178936,0.7267730832099915,0.12506839632987976,0.007480491418391466
120,2030.0,"the role of religion in politics will remain a contentious issue, with some countries adopting more secular policies and others becoming more religiously conservative.",0.08805019408464432,0.07562677562236786,0.016230037435889244,0.7905014157295227,0.023649398237466812,0.005942212883383036
121,2030.0,"interfaith dialogue and collaboration will become more common, as religious leaders seek to promote greater understanding and cooperation across different faiths.",0.06325018405914307,0.16721075773239136,0.006131995003670454,0.6857686042785645,0.07073759287595749,0.006900827866047621
122,2030.0,"the use of technology in religious practice will become more prevalent, with more people attending virtual religious services and using digital tools for prayer and meditation.",0.051265157759189606,0.15416473150253296,0.014863381162285805,0.457556813955307,0.30628520250320435,0.015864599496126175
123,2030.0,"the issue of religious freedom and persecution will remain a major challenge in some countries, with many people facing discrimination and violence based on their religious beliefs.",0.016432443633675575,0.036092910915613174,0.005892354995012283,0.8946199417114258,0.04317113757133484,0.0037912395782768726
124,2030.0,the role of women and marginalized groups in religious leadership will continue to be a topic of discussion and debate.,0.9614735841751099,0.01120481826364994,0.001958765322342515,0.01601606421172619,0.0066372486762702465,0.0027095433324575424
125,2030.0,"the issue of religious extremism and terrorism will remain a major concern for global security, with governments and religious leaders working to address this issue.",0.03060980513691902,0.9168422818183899,0.005191330797970295,0.024124732241034508,0.016914471983909607,0.006317418068647385
126,2030.0,the use of social media and other digital platforms for religious outreach and evangelism will become more common.,0.0016761347651481628,0.9934697151184082,0.0009197467588819563,0.0022471060510724783,0.000898627273272723,0.0007886039093136787
127,2030.0,"the issue of religious literacy will become more important, with more emphasis on education and interfaith dialogue to promote greater understanding of different religions.",0.050538383424282074,0.1540846973657608,0.008303331211209297,0.5965774655342102,0.179556742310524,0.010939274914562702
128,2030.0,the role of spirituality and mindfulness in mental health and wellness will become more recognized and accepted by mainstream society.,0.11220590025186539,0.2299000471830368,0.010435757227241993,0.30306997895240784,0.332470178604126,0.011918104253709316
129,2030.0,the use of artificial intelligence and machine learning in religious practice and scholarship will become more prevalent.,0.1155749186873436,0.15820229053497314,0.013774276711046696,0.641795814037323,0.06450632959604263,0.00614637928083539
130,2030.0,"the issue of religious pluralism will become more important, as more people seek to bridge the gap between different faith traditions.",0.02782699652016163,0.09546611458063126,0.005402440205216408,0.7605254650115967,0.10564805567264557,0.005130883771926165
131,2030.0,"the role of religion in promoting social justice and human rights will become more pronounced, with more religious leaders and communities taking action on these issues.",0.5223701000213623,0.06398598849773407,0.0032405508682131767,0.22544792294502258,0.18206927180290222,0.0028861293103545904
132,2030.0,"the use of blockchain technology in religious institutions and practices will become more common, providing greater transparency and accountability.",0.0600275881588459,0.47746020555496216,0.005656895227730274,0.1858397275209427,0.26032933592796326,0.010686347261071205
133,2030.0,the issue of environmental stewardship and the role of religion in addressing climate change will become more prominent.,0.0528547577559948,0.07148227840662003,0.012813249602913857,0.713256299495697,0.13698863983154297,0.012604774907231331
134,2030.0,the use of virtual and augmented reality technology in religious education and training will become more prevalent.,0.024569962173700333,0.006672664079815149,0.0015030057402327657,0.9519525766372681,0.014186662621796131,0.0011150678619742393
135,2030.0,"the issue of religious accommodation in the workplace will remain a topic of discussion and debate, with more employers implementing policies to accommodate different religious practices.",0.0578380785882473,0.7723727226257324,0.0038548242300748825,0.09137160331010818,0.0652080625295639,0.009354590438306332
136,2030.0,"the role of religion in promoting peace and conflict resolution will become more important, with more religious leaders and communities working to address conflicts and promote peacebuilding efforts.",0.05482998862862587,0.6681146025657654,0.00945525337010622,0.19594019651412964,0.06180580332875252,0.009854083880782127
137,2030.0,"the use of biometric technology in religious practice and pilgrimage will become more common, providing greater security and efficiency.",0.08952184021472931,0.8122760057449341,0.007535881362855434,0.06266093999147415,0.02478671446442604,0.0032185425516217947
138,2030.0,"the issue of religious and cultural heritage preservation will become more important, with more efforts to preserve and protect important religious sites and artifacts.",0.028235673904418945,0.7091478705406189,0.00931896734982729,0.14125028252601624,0.10264401882886887,0.009403246454894543
139,2030.0,"the role of religion in promoting ethical and sustainable business practices will become more important, with more businesses incorporating religious values into their operations.",0.05137108266353607,0.017889391630887985,0.0017521304544061422,0.050636060535907745,0.8745606541633606,0.003790690330788493
