,year,scenario,sadness,joy,love,anger,fear,surprise
29,2030.0,"in climatic regions with low biotic activity, such as the arctic, some ocean regions and on the sea floor, questions arise about the persistence and accumulation of humanly introduced materials and substances (including plastic, oil).",0.008654420264065266,0.9228420257568359,0.03435247018933296,0.03005552850663662,0.0024265777319669724,0.0016690290067344904
30,2030.0,"networks specializing in the professional profile, such as linkedin or xing, also have several 100 million members, some of whom also state their leisure activities there.",0.04750298336148262,0.12754033505916595,0.003968870732933283,0.5701738595962524,0.24534885585308075,0.005465093534439802
31,2030.0,"urban crime is heavily correlated with unemployment, inequality, and inflation, not just urbanization.",0.020785050466656685,0.7778686881065369,0.005483035463839769,0.16317830979824066,0.02987281046807766,0.0028121492359787226
32,2030.0,modern varieties of the classic commons are establishing themselves in the form of jointly managed green spaces.,0.03682525083422661,0.17129702866077423,0.004950697999447584,0.5189084410667419,0.2638210356235504,0.004197598434984684
33,2030.0,"in industries such as household items, watches and jewelry, women's clothing, pharmaceuticals and mobility, best agers set the tone.",0.9884241819381714,0.0011222942266613245,0.0011619478464126587,0.0035287037026137114,0.0053317006677389145,0.0004311227530706674
34,2030.0,"to cope with societal challenges, innovative approaches build on the new forms of governance.",0.06233373284339905,0.1798233985900879,0.006980204023420811,0.727491021156311,0.01788865029811859,0.005483001004904509
35,2030.0,"prosperous europe: the eu would remain important and its export industries competitive while transitioning to sustainability. sustainable technology leadership would become a pillar of european companies in a stable, globalized economy.",0.05842917785048485,0.3838900923728943,0.007935806177556515,0.5246118307113647,0.02152244560420513,0.003610634710639715
36,2030.0,surveillance by private companies is strong and there is no transparency of their work.,0.029130661860108376,0.076694555580616,0.004150493536144495,0.46443623304367065,0.4215528964996338,0.004035257268697023
37,2030.0,leaders of the central banks shift their focus from economic growth to the relocation of capital and production of emerging economies.,0.07154029607772827,0.25000324845314026,0.01079599466174841,0.40017423033714294,0.24607311189174652,0.02141314372420311
38,2030.0,"increased droughts due to permanent drop in rainfall will negatively impact agriculture, freshwater supply, and increase wildfire risks. simulations by un drr show frequency of droughts will increase in various regions.",0.08371501415967941,0.3361009657382965,0.00865175947546959,0.5293415784835815,0.03416966646909714,0.008021056652069092
39,2030.0,new discourse alliances are redirecting bioeconomy and agricultural research for more stringent control of animal experiments in medicine and behavioral research.,0.026727044954895973,0.056613076478242874,0.005753156263381243,0.6215095520019531,0.2813386619091034,0.008058508858084679
40,2030.0,the state of health of people with close social ties is far better than that of people without social support.,0.0077547612600028515,0.033618681132793427,0.0023303998168557882,0.19317400455474854,0.7578272819519043,0.005294787231832743
41,2030.0,"internal differentiated cooperation in foreign, security and defence policy continues to be dominated by informal mechanisms outside the eu treaties.",0.010240915231406689,0.925287663936615,0.003295761765912175,0.038927625864744186,0.01722801849246025,0.005020047537982464
42,2030.0,"a reduction in working hours, as demanded by trade unions and employee associations, is now often practiced because of economic crisis situations.",0.03470935299992561,0.09185968339443207,0.006183234974741936,0.8109670281410217,0.05231596156954765,0.003964776173233986
43,2030.0,"the dominant digital multinational and media companies are taken over by the government at the eu level, which increases economic stability but also increases constraints for businesses.",0.018622247502207756,0.23181559145450592,0.010839120484888554,0.4386047422885895,0.29348820447921753,0.006630070507526398
44,2030.0,"youthfulness surrounds ideas such as stability and security and depth of experience, but also an interest in civic engagement to create new models of ⊚Öúactive non-retirement⊚Öù and no longer only appearance.",0.045982953161001205,0.4302351176738739,0.014466049149632454,0.13086602091789246,0.3644762337207794,0.013973614200949669
45,2030.0,crowdfunding is used to collect money for a project or company with the help of many smaller investments by a large number of financiers via special crowdfunding platforms.,0.07511227577924728,0.3197314441204071,0.009523017331957817,0.4347379505634308,0.14945532381534576,0.011439966969192028
46,2030.0,alliances might form on an ad hoc basis for single-issue objectives.,0.017076242715120316,0.03385930135846138,0.005286917090415955,0.7590838670730591,0.17899714410305023,0.00569654768332839
47,2030.0,"electrification of heating, transport, and hydrogen production will increase gross power generation levels by 10-13% in 2030 and reduce fossil fuel consumption.",0.02494850568473339,0.10482925176620483,0.020787183195352554,0.5415829420089722,0.299704372882843,0.00814772304147482
48,2030.0,the us and uk are pioneers in citizen research.,0.05403865501284599,0.3583908677101135,0.009538927115499973,0.3771444261074066,0.19339261949062347,0.007494434714317322
49,2030.0,"the euro area has undergone a process of de-differentiation, as more countries have adopted the euro since the early 2020s.",0.18470977246761322,0.24273060262203217,0.012258488684892654,0.33681684732437134,0.2118559330701828,0.01162843406200409
50,2030.0,"discrimination against women is reflected in poorer educational opportunities, more difficult access to certain areas of the working world and high hurdles for assuming political offices and mandates.",0.04570569097995758,0.14790840446949005,0.008054157719016075,0.5933224558830261,0.19692370295524597,0.00808565504848957
51,2030.0,"a postcapitalist order rises in response to the ravages of climate change, leading to a society whose overriding priorities are sustainability, survival, and wellbeing.",0.14525997638702393,0.11929867416620255,0.006648439913988113,0.31042593717575073,0.40939274430274963,0.008974296972155571
52,2030.0,the global investment requirement for infrastructure updates alone is estimated at three trillion us dollars per year and private co-investments are therefore necessary.,0.1627289056777954,0.10159481316804886,0.00692933751270175,0.5651851296424866,0.15592782199382782,0.007634050212800503
53,2030.0,direct use of renewable electricity and responsive demand can reduce the mismatch between production and demand while avoiding unnecessary conversion losses.,0.10253707319498062,0.1653120368719101,0.013405402190983295,0.529867947101593,0.17877742648124695,0.010100147686898708
54,2030.0,gamification is being used in commercial communication as well as other areas of life in order to attract a high level of attention and participation.,0.052343305200338364,0.6756649017333984,0.010792873799800873,0.18130196630954742,0.06361094117164612,0.016286037862300873
55,2030.0,"the reindustrialization of industrial nations leads to enormous opportunities, especially in mechanical engineering and plant engineering.",0.014505529776215553,0.028374167159199715,0.003217807039618492,0.9357126951217651,0.01646317169070244,0.001726713147945702
56,2030.0,"physical and mental performance, an attractive appearance and a winning demeanor are becoming more relevant for social recognition and professional success.",0.04224458336830139,0.8010453581809998,0.007890920154750347,0.05301821976900101,0.08665113896131516,0.009149855934083462
57,2030.0,"the do-it-yourself movement gets support through technical enablers such as open electronic components, open source software, open design concepts, mobile workshops (⊚Öúfablabs⊚Öù), generative production processes (3d printing) and internet platforms to exchange concepts and sell products.",0.05870416387915611,0.1450420618057251,0.00923874881118536,0.575623095035553,0.2020767480134964,0.009315120056271553
58,2030.0,"the government uses media to explain the necessity of new rules, and robots and ai help with the production and analysis of legislation texts.",0.06775753945112228,0.12024196237325668,0.01185160968452692,0.18049739301204681,0.6060200929641724,0.013631372712552547
59,2030.0,"polarisation in europe varies, with some countries experiencing little change while others struggle with increasing polarisation, hindering socio-economic progress. shifting demographics and new issues are changing the political landscape.",0.05285253748297691,0.4812592566013336,0.01974145695567131,0.17790116369724274,0.25733545422554016,0.010910190641880035
60,2030.0,"a growing middle class is also likely to have political expectations that will need to be met, but it will not on itself be the ⊚Öògrand democratizer⊚Öô of non-democratic societies.",0.014927422627806664,0.9555113315582275,0.0027941232547163963,0.019665924832224846,0.005509108770638704,0.0015920380828902125
61,2030.0,"⊚Öúplantovation⊚Öù: a success story of innovation in agriculture innovative plant breeding techniques like gene editing offer new possibilities for agriculture to create crops that are more resistant to diseases, pests, and changing weather conditions.",0.9589811563491821,0.006272771395742893,0.0015648570843040943,0.026995567604899406,0.0050650062039494514,0.001120620989240706
62,2030.0,"at us american state universities, a bachelor's degree often costs more than $ 35,000 in fees, tuition fees for training at a research university now often exceed the capabilities of many families.",0.047407060861587524,0.11466117203235626,0.008597238920629025,0.4412120282649994,0.37771788239479065,0.010404657572507858
63,2030.0,"the overall higher use of the technologies, even if efficient, is the most complex phenomena that can counteract the intentions of innovations in the field of sustainability.",0.0004737306444440037,0.00042889086762443185,0.0003043136966880411,0.0017712692497298121,0.9959927797317505,0.0010289460187777877
64,2030.0,"the european union focuses on delivering more and faster in selected policy areas, while doing less elsewhere.",0.18993300199508667,0.16049517691135406,0.02014884538948536,0.5026865005493164,0.11578108370304108,0.010955365374684334
65,2030.0,europe's preparation is crucial for managing conflicts.,0.09961771219968796,0.5591098666191101,0.011403839103877544,0.2692854702472687,0.046003516763448715,0.0145795326679945
66,2030.0,the concept of frugal innovations is based on ingenuity through lack and has an impact on all levels of the innovation system.,0.0672251433134079,0.5137126445770264,0.01053230557590723,0.20717747509479523,0.19036345183849335,0.010989000089466572
67,2030.0,"psychology, therapy and media educational formats are increasingly providing differentiated offers to increase public health.",0.06028503179550171,0.30147117376327515,0.008094308897852898,0.44835081696510315,0.16900557279586792,0.012793067842721939
68,2030.0,wired magazine reports on cases in which applications for advertised positions have been rejected due to a digital trust index score that is too low.,0.005319046787917614,0.9599120616912842,0.002851253841072321,0.027627551928162575,0.003257148899137974,0.001033007982186973
69,2030.0,the national debt of the western industrial nations grew on average from 72% of the gross domestic product (gdp) in 2000 to almost 95% today.,0.03659655153751373,0.7653467655181885,0.01540279109030962,0.06728886812925339,0.10065802186727524,0.014706910587847233
70,2030.0,young scientists are financially heavily burdened by the common practice of having research work published by private publishers.,0.07000656425952911,0.2865259051322937,0.010844163596630096,0.509676456451416,0.11381249874830246,0.009134374558925629
71,2030.0,leading digital platforms have been nationalized and put under the control of the democratic government. ,0.046565067023038864,0.43068912625312805,0.008793558925390244,0.138632670044899,0.3311261832714081,0.04419339820742607
72,2030.0,"an inflation policy as a coping option for dealing withglobal debt, led to a devaluation of wealth and real income.",0.08723105490207672,0.2936769425868988,0.019223913550376892,0.22586122155189514,0.3362751305103302,0.03773178532719612
73,2030.0,value creation patterns witin the ⊚Öúdo it yourself movement⊚Öù form innovation models and roles for all actors in the innovation system.,0.034447796642780304,0.03231874853372574,0.00600559264421463,0.4143049418926239,0.502332866191864,0.010590012185275555
74,2030.0,social and economic life migrates almost entirely to transnational virtual spaces and corporate city-states are ascendant powers. spatial justice becomes a question of regions⊚Öô right to hold on to wealth they have generated.¬⊠,0.2864985167980194,0.46984606981277466,0.009025885723531246,0.16115865111351013,0.0671805739402771,0.006290331948548555
75,2030.0,"the federal ministry of the interior demands that access to drone technology should be designed in such a way that abuse, for example attacks, spying on privacy, is pre-built.",0.15849189460277557,0.1426468789577484,0.02021152153611183,0.48728039860725403,0.1759772002696991,0.01539206225425005
76,2030.0,the unity of the eu at 27 is preserved while further cooperation is made possible for those who want. citizens⊚Öô rights derived from eu law start to vary depending on whether or not they live in a country that has chosen to do more.,0.014256104826927185,0.03471407666802406,0.004580027889460325,0.7693209648132324,0.17360155284404755,0.003527236869558692
77,2030.0,"the european commission has become more like a genuine european executive with strong discretionary powers, and the ep enjoys full co-decision rights and powers of scrutiny in those areas where the countries of the inner core have pooled competences.",0.1280028373003006,0.13038019835948944,0.009175554849207401,0.6935938000679016,0.03355663642287254,0.005290863569825888
78,2030.0,knowledge and information are available everywhere in the form of large amounts of data due to digitization.,0.261944442987442,0.4105817377567291,0.010951289907097816,0.285165011882782,0.024532603099942207,0.006824910640716553
79,2030.0,"the eu achieves a renewable energy share in heating and cooling of 46.7-50.8% under the current and optimistic outlooks, which is similar to what was expected under repowereu.",0.06445750594139099,0.21513891220092773,0.008298658765852451,0.3509274125099182,0.3436104357242584,0.01756708323955536
80,2030.0,"innovations from african countries are seen as intelligent, creative solutions for local societal needs under severe resource restrictions.",0.042011283338069916,0.2092449814081192,0.010104836896061897,0.6143863797187805,0.1166081428527832,0.007644393481314182
81,2030.0,there is evidence of harmful effects of industrial noise on wildlife and indications of indirect negative effects of noise on plants.,0.03841695189476013,0.5780270099639893,0.008649246767163277,0.18319426476955414,0.18345952033996582,0.008253026753664017
82,2030.0,a deeply centralised european power bloc uses artificial intelligence (ai) to manage economic prosperity and equity across its members.,0.0618257001042366,0.46233075857162476,0.011648443527519703,0.3736512064933777,0.08334998786449432,0.007193935569375753
83,2030.0,the focus on cyber-physical production systems (cps) enable the production of individualized products (mass customization) instead of mass production.,0.1843772679567337,0.3058271110057831,0.023575570434331894,0.26889559626579285,0.20261521637439728,0.014709287323057652
84,2030.0,health campaigns center the body as an object of consumption and a symbol of performance.,0.33112433552742004,0.018434440717101097,0.0024485678877681494,0.03779172897338867,0.601772129535675,0.008428893983364105
85,2030.0,"happy eu-lectrons: the eu successfully establishes a single electricity market, expands renewable energy, and achieves climate targets through a focussed approach and resolute carbon pricing, meeting the demand for evs and hydrogen technologies.",0.04882661998271942,0.18003802001476288,0.012144218198955059,0.6593060493469238,0.08140222728252411,0.01828286238014698
86,2030.0,"the existence of numerous german villages is threatened, and many are gradually disappearing from the map.",0.0052085877396166325,0.9482599496841431,0.0022661250550299883,0.03460993990302086,0.006617083679884672,0.003038276918232441
87,2030.0,every fourth child lives with just one parent or in a stepfamily.,0.08264456689357758,0.39767035841941833,0.007871011272072792,0.29079094529151917,0.20032843947410583,0.02069457247853279
88,2030.0,"most people today still die in institutions such as nursing homes or hospitals, altough they wish to to be in a familiar environment.",0.003425365313887596,0.0042531490325927734,0.0012312376638874412,0.023102086037397385,0.8271932601928711,0.14079491794109344
89,2030.0,increasing migratory pressures have over the last 10⊚Öì15 years forced the eu to accept greater internal differentiation in the areas of migration and asylum.,0.07867687195539474,0.5261963605880737,0.012712347321212292,0.2633592486381531,0.10683342814445496,0.012221684679389
90,2030.0,"drones in journalism and in private photography are an important visual language, shaped by the ""view from above⊚Öú.",0.08594179898500443,0.4706531763076782,0.008547604084014893,0.2339048832654953,0.1836458295583725,0.017306797206401825
91,2030.0,a further increase in carbon dioxide emissions is triggered by the rising global energy demand.,0.04432667791843414,0.7376900911331177,0.0076930639334023,0.09773574024438858,0.10460907220840454,0.007945457473397255
92,2030.0,internet users deal creatively with the diversity of digital cultural assets and create nft's.,0.0475304014980793,0.5940892696380615,0.01098073273897171,0.22057542204856873,0.11806893348693848,0.008755232207477093
93,2030.0,financial service providers have sharpened their risk management instruments due to the financial crisis.,0.08204460889101028,0.36885330080986023,0.06731807440519333,0.24712011218070984,0.1922968477010727,0.04236704856157303
94,2030.0,"multinational digital companies dominate the economy, leaving europe as mainly a sales market, with corrupt politicians protecting companies' interests. media is controlled by multinationals.",0.13965658843517303,0.35822319984436035,0.007539771031588316,0.4382144510746002,0.05104227736592293,0.005323632620275021
95,2030.0,"in germany and most industrialized countries, market research finds that children and young people are not only in the minority in terms of number, but also in terms of purchasing power.",0.018516307696700096,0.10503382235765457,0.0039236280135810375,0.7778385281562805,0.09110880643129349,0.0035789150279015303
96,2030.0,the challenges of city management includes the faster and spatially different development from the original planes of the urban planners.,0.016865691170096397,0.04320250451564789,0.002365956548601389,0.9091874361038208,0.02662302926182747,0.0017553404904901981
97,2030.0,"automobile manufacturers such as volvo decided to only upgrade their models, instead of producing new ones, so that the lifecycle can be extended while using technical innovations.",0.03810449689626694,0.07398863881826401,0.0021682328078895807,0.7763230800628662,0.10659517347812653,0.0028204363770782948
98,2030.0,"geopolitical conflict causes a severe global economic downturn and resource scarcity. international cooperation is low, and protectionism rises, leading to decreased trade.",0.04407193511724472,0.19302448630332947,0.01099446788430214,0.25461345911026,0.4740157425403595,0.023279868066310883
99,2030.0,"reducing inequality by increasing wages will have several positive effects, including on our pension and healthcare system.",0.6325639486312866,0.05579168722033501,0.004881083033978939,0.16815564036369324,0.1290004849433899,0.009607248939573765
100,2030.0,"quality of life, growth and sustainable prosperity are globally most important to the civil society.",0.042394619435071945,0.3706468641757965,0.004528874531388283,0.18040348589420319,0.37585583329200745,0.02617022953927517
101,2030.0,"the parliament of the commons was established as an arm of the united nations (un) general assembly bringing voices of the global commons, like our oceans, forests, savannahs and atmosphere, to the world stage for the first time",0.13230127096176147,0.14530180394649506,0.004365875851362944,0.4258739650249481,0.2862735390663147,0.005883640609681606
102,2030.0,the science system continues to act as a driver for european integration in the future.,0.11661987006664276,0.21208496391773224,0.020215990021824837,0.4704521596431732,0.16165441274642944,0.01897251233458519
103,2030.0,"perpetually ⊚Öòunfinished⊚Öô democratisation, protracted stabilitocracy and growing dissatisfaction of balkan citizens.",0.07595714181661606,0.5965715646743774,0.0065298001281917095,0.22742131352424622,0.08087482303380966,0.012645394541323185
104,2030.0,people are more likely to resort to advice from friends and no longer see it as a counterpart social contacts are subordinate to partners or relatives. friendships are increasingly becomming the center of everyday life.,0.017409438267350197,0.14850355684757233,0.06651905924081802,0.740146815776825,0.02473856694996357,0.0026825673412531614
105,2030.0,advertising and marketing is more geared towards best agers and is stylized into a new ⊚Öúlead milieu⊚Öù of consumption.,0.0367232970893383,0.15391172468662262,0.006746544502675533,0.7026860117912292,0.09444890171289444,0.005483541637659073
106,2030.0,"dying is still determined by cultural, religious and social conditions, more than personal wishes.",0.06765558570623398,0.15000160038471222,0.013444011099636555,0.20423929393291473,0.5401816368103027,0.024477830156683922
107,2030.0,changes in the behavior of internet users have far-reaching consequences for innovation and research.,0.007848239503800869,0.9485682249069214,0.0032141299452632666,0.026729753240942955,0.011204078793525696,0.0024356364738196135
108,2030.0,investors are looking specifically for promising ideas and heads of frugal innovations.,0.06454943120479584,0.6085940003395081,0.009839323349297047,0.2591862082481384,0.043256763368844986,0.0145742641761899
109,2030.0,"georgia: the limited positive impact of the aa and dcfta on georgia's economy leads to negative trends, increasing the influence of nationalist and illiberal forces and making the government prone to populist policies.",0.07274223864078522,0.4484518766403198,0.014400907792150974,0.31472814083099365,0.13547955453395844,0.014197253622114658
110,2030.0,"society is diverse, but individuals have a strong sense of solidarity and social responsibility.",0.16124089062213898,0.6022517681121826,0.006396160926669836,0.13371044397354126,0.08826427906751633,0.00813647173345089
111,2030.0,the development of two-person households share is estimated at 38 percent.,0.016044551506638527,0.09729958325624466,0.008276752196252346,0.24358324706554413,0.622439444065094,0.012356403283774853
112,2030.0,"social conditions for the unemployed are reasonable, basic services are free, and there is no revolutionary spirit. however, political institutions are criticized for over-regulation and preventing citizen participation.",0.0647626742720604,0.2335265725851059,0.024106714874505997,0.41435691714286804,0.23957526683807373,0.023671830072999
113,2030.0,"animal needs, welfare, health and relations are developing into new demand factors for technological innovations and service innovations.",0.5644409656524658,0.0075480579398572445,0.0037895136047154665,0.40198230743408203,0.019603991881012917,0.0026350871194154024
114,2030.0,the effects of demographic change on young people have so far hardly been researched.,0.03804193437099457,0.09222803264856339,0.006357066333293915,0.5761233568191528,0.2765651345252991,0.010684520937502384
115,2030.0,hydrogen has a keyrole to decarbonise the energy system of the eu,0.008331048302352428,0.03303234651684761,0.009503754787147045,0.7937367558479309,0.1502143293619156,0.0051817079074680805
116,2030.0,"scientific knowledge increasingly tries to use classic methods such as meditation, to self-optimize.",0.028590543195605278,0.20476607978343964,0.010464026592671871,0.5573580861091614,0.1850450038909912,0.013776282779872417
117,2030.0,"unofficial education institutes have access to more than 100,000 online students for individual lecturing sessions.",0.07590237259864807,0.44221431016921997,0.00975409708917141,0.38840827345848083,0.07168596982955933,0.012035085819661617
118,2030.0,options for dealing with debt are reducing government spending and improving the state's income situation through tax increases.,0.06438064575195312,0.15339146554470062,0.006241108290851116,0.5852733850479126,0.18606853485107422,0.0046448903158307076
119,2030.0,"the power over data, data analytics and decision making are fully moved to multi-national data companies. ",0.17367932200431824,0.35721760988235474,0.01643160916864872,0.4086287021636963,0.03724799305200577,0.006794768385589123
120,2030.0,"people exposed to droughts face water scarcity, while those at risk of floods deal with an abundance of water. rising sea levels have already forced people to relocate, and this trend will continue to increase.",0.009988358244299889,0.8353780508041382,0.010377858765423298,0.12131893634796143,0.015509516932070255,0.0074272919446229935
121,2030.0,"a comparison between oecd countries showed that in the usa, where people are in particularly close contact with their friends, have a more positive basic mood.",0.05899539589881897,0.837519109249115,0.00767081044614315,0.05969258025288582,0.02851193957030773,0.00761022325605154
122,2030.0,people act in the common interest when an appropriate framework exists.,0.10253878682851791,0.6334117650985718,0.011103207245469093,0.19990769028663635,0.043954331427812576,0.009084112010896206
123,2030.0,gender relations for the global society of the future are less researched and present in the public consciousness than technological or economic trend disruptions.,0.2413514405488968,0.5663848519325256,0.005542565602809191,0.0818343535065651,0.10024451464414597,0.004642256069928408
124,2030.0,"the drivers for africas major global production are massive investments from china, rising raw material prices and strategic investments by african governments.",0.013560734689235687,0.946371853351593,0.0036595442797988653,0.021497119218111038,0.01255206298083067,0.002358704572543502
125,2030.0,"in east asia, central europe and russia, ⊚Öúactive non-retirement⊚Öù of best agers leads to a shift in values.",0.0964207649230957,0.4090038239955902,0.009562693536281586,0.2839730978012085,0.19435431063175201,0.006685405038297176
126,2030.0,"due to the increasing use of digital identities, conflicts in dealing with data and traces of deceased people on the internet are to be expected.",0.042759209871292114,0.19761957228183746,0.007204204797744751,0.5364601612091064,0.2108890414237976,0.005067809950560331
127,2030.0,the high social dynamism and the pronounced informal sector increase the potential for social innovations.,0.037459105253219604,0.7678457498550415,0.005942279472947121,0.09010187536478043,0.09147569537162781,0.0071752192452549934
128,2030.0,everyday life and individual lifestyle drives employees for a more effective and flexible division of working hours.,0.04747946560382843,0.33679503202438354,0.011359180323779583,0.40057578682899475,0.19664256274700165,0.007147923577576876
129,2030.0,the measurement of each individuals' social and ecological footprint raises awareness and increases the pressure on sustainable production and consumption.,0.07080698758363724,0.6552659869194031,0.01287661213427782,0.21405452489852905,0.04364272952079773,0.0033531589433550835
130,2030.0,"the trend of ""de-fututization"" is an important field for research and innovation, as there are paradigm shifts towards short-term investments due to the new challenges.",0.06749554723501205,0.3895319402217865,0.013614099472761154,0.20928515493869781,0.2894800305366516,0.030593225732445717
