,year,scenario,sadness,joy,love,anger,fear,surprise
21,2030.0,"the world is moving towards a post-capitalist system.
however, there are still significant challenges in achieving sustainability and equality for all people globally. 
achieving the sdgs requires",0.08371501415967941,0.3361009657382965,0.00865175947546959,0.5293415784835815,0.03416966646909714,0.008021056652069092
22,2030.0,"european economy is thriving in the aftermath of a post-collapse world.
innovation and investment are focused on climate change, energy transition, and clean technologies for export to a stable",0.03240127116441727,0.298468679189682,0.007931333035230637,0.6083208918571472,0.049012959003448486,0.0038647872861474752
23,2030.0,"the eu is an attractive location for investment, with a good regulatory framework and stable conditions.
economic activity in the european union (eu) has been on the rise since 2020, but it",0.026727044954895973,0.056613076478242874,0.005753156263381243,0.6215095520019531,0.2813386619091034,0.008058508858084679
24,2030.0,"a highly interconnected european economy is increasingly vulnerable to external shocks.
in this scenario, the eu27 countries: 
a highly interconnected european economy is more exposed to economic and geopolitical crises in",0.028419923037290573,0.3844984173774719,0.00790496077388525,0.40180760622024536,0.1693401336669922,0.008028912357985973
25,2030.0,"the eu is a leading player in the global market for agricultural and food products, with an innovative agri-food sector.
it exports high value added processed foods to china and africa while",0.010240915231406689,0.925287663936615,0.003295761765912175,0.038927625864744186,0.01722801849246025,0.005020047537982464
26,2030.0,"the european economy is characterized by slow growth, low investment and high debt levels. economic activity takes place mainly in the informal sector.
the eu does not have coherent policies for economic transition or",0.03470935299992561,0.09185968339443207,0.006183234974741936,0.8109670281410217,0.05231596156954765,0.003964776173233986
27,2030.0,"eu member states have a high degree of flexibility in designing their tax systems, which may result in divergent national corporate income tax rates and other types of taxes.
convergence towards the",0.018622247502207756,0.23181559145450592,0.010839120484888554,0.4386047422885895,0.29348820447921753,0.006630070507526398
28,2030.0,"the economic development in the eu is highly dependent on external factors, such as political stability and trade relations.
<br>
anticipate a future scenario for europe: in 2030,",0.013075333088636398,0.02208692952990532,0.005038271192461252,0.7843576669692993,0.17289575934410095,0.002545967698097229
29,2030.0,"europe's economic performance is affected by demographic change, technological developments and geopolitical shifts.
europe faces a decline in competitiveness due to an ageing population, declining investments in research and development (r&",0.02494850568473339,0.10482925176620483,0.020787183195352554,0.5415829420089722,0.299704372882843,0.00814772304147482
30,2040.0,"the eu is a leader in circularity and sustainability, with its companies competing globally.
critical resources are scarce, leading to competition between countries for access to them. 
the main political",0.016514485701918602,0.8395838737487793,0.006037383805960417,0.10796412825584412,0.024773603305220604,0.00512652238830924
31,2040.0,"the eu has been successful in developing sustainable technologies and reducing its ecological footprint. it is a global leader in the circular economy, with low dependence on imports and high self-sufficiency for critical",0.18470977246761322,0.24273060262203217,0.012258488684892654,0.33681684732437134,0.2118559330701828,0.01162843406200409
32,2040.0,"the eu invests in green technologies and infrastructure, promoting a circular economy through tax reform and carbon pricing.
the green deal has helped boost the renewable energy market while reducing dependence on imported fossil fuels",0.04570569097995758,0.14790840446949005,0.008054157719016075,0.5933224558830261,0.19692370295524597,0.00808565504848957
33,2040.0,"eu prioritises green and social policies, while the us focuses on technological leadership.
cybercrime thrives in this environment of regulatory uncertainty. 
the global economy is mainly driven by",0.14525997638702393,0.11929867416620255,0.006648439913988113,0.31042593717575073,0.40939274430274963,0.008974296972155571
34,2040.0,"the eu has a competitive position in digital transformation, with strong positions in green technologies and sustainable food production.
an ambitious agricultural policy supports the transition to ecological farming practices, resulting in high-",0.10253707319498062,0.1653120368719101,0.013405402190983295,0.529867947101593,0.17877742648124695,0.010100147686898708
35,2040.0,"eu's economic growth is driven by public investment, social policies and green technologies. 
austerity measures limit funding for research and innovation programs in the eu.
eu agricultural policy focuses on",0.014505529776215553,0.028374167159199715,0.003217807039618492,0.9357126951217651,0.01646317169070244,0.001726713147945702
36,2040.0,"eu suffers from low competitiveness, falling behind in technology and innovation. investments are focused on preserving the status quo rather than addressing challenges such as climate change or social inequality.
""anticipate",0.05870416387915611,0.1450420618057251,0.00923874881118536,0.575623095035553,0.2020767480134964,0.009315120056271553
37,2040.0,"the eu has been successful in attracting foreign investment and creating a competitive environment for the european economy. the digital transformation of society, industry, and government is advanced.
""but"": competitiveness",0.05918189510703087,0.2079051285982132,0.016547171398997307,0.485078901052475,0.18775726854801178,0.04352967441082001
38,2040.0,"the eu invests in technology and infrastructure, attracts investment from china and the us for its green transition. its industry is globally competitive with a sustainable business model.
the european economy does not suffer",0.06775753945112228,0.12024196237325668,0.01185160968452692,0.18049739301204681,0.6060200929641724,0.013631372712552547
39,2040.0,"the eu is a leader in green technologies and has reduced its dependence on imports. it maintains strong social policies, but lacks economic dynamism due to overregulation.
the global green deal aims",0.014927422627806664,0.9555113315582275,0.0027941232547163963,0.019665924832224846,0.005509108770638704,0.0015920380828902125
40,2040.0,"global economic growth is slowing due to aging populations, climate change and resource scarcity.
the global economy depends on eu leadership for innovation in sustainability technologies, which supports green jobs through the circular economy",0.18993300199508667,0.16049517691135406,0.02014884538948536,0.5026865005493164,0.11578108370304108,0.010955365374684334
41,2040.0,"europe is a leader in the global circular economy and sustainability movement, but suffers from lack of leadership on climate change.
industry remains globally competitive through innovation and collaboration with china.",0.09961771219968796,0.5591098666191101,0.011403839103877544,0.2692854702472687,0.046003516763448715,0.0145795326679945
42,2040.0,"in the future, europe has prioritised investments in green technologies and infrastructure. the eu is a global leader in sustainable technology innovation, with its companies capturing 25% of the market share by 20",0.06028503179550171,0.30147117376327515,0.008094308897852898,0.44835081696510315,0.16900557279586792,0.012793067842721939
43,2040.0,"the eu is still an important global player, with a stable position in the world economy. 
eu businesses are globally competitive and influential players on international markets.
the main challenges for european",0.07000656425952911,0.2865259051322937,0.010844163596630096,0.509676456451416,0.11381249874830246,0.009134374558925629
44,2040.0,"a sustainable economy is the norm, and innovation in sustainability drives economic growth.
scenario 6: business as usual - inertia prevails due to lack of political will, insufficient investment",0.08723105490207672,0.2936769425868988,0.019223913550376892,0.22586122155189514,0.3362751305103302,0.03773178532719612
45,2040.0,"in the 2040s, europe has lost global competitiveness and is dependent on external sources for energy, technology, and food.
participants:",0.05147120729088783,0.23522712290287018,0.006851827725768089,0.5227290987968445,0.17312724888324738,0.010593493469059467
46,2040.0,"global recession, protectionism and geopolitical tensions cause a drop in eu gdp. the us remains the main economic power with an inward-looking economy. russia regains its position as one of the",0.2864985167980194,0.46984606981277466,0.009025885723531246,0.16115865111351013,0.0671805739402771,0.006290331948548555
47,2040.0,"total consumption decreases in all areas except for mobility, where it stabilises at a high level.
""sustainability becomes the key concept guiding business decisions and innovation. businesses are leaders",0.005638329777866602,0.002116426359862089,0.0003990173863712698,0.9772706627845764,0.014190532267093658,0.00038508232682943344
48,2040.0,"european countries prioritize sustainability and self-sufficiency, reducing imports and exports. a circular economy is prioritized in the eu, with a focus on domestic production of raw materials to reduce dependence on",0.06445750594139099,0.21513891220092773,0.008298658765852451,0.3509274125099182,0.3436104357242584,0.01756708323955536
49,2040.0,"in the 2040s, eu is a leader in circularity and sustainability technologies. its economic model supports sustainable production practices while protecting workers' rights and social standards.
""substance",0.1843772679567337,0.3058271110057831,0.023575570434331894,0.26889559626579285,0.20261521637439728,0.014709287323057652
50,2040.0,"in 2040, europe is still struggling to recover from the global economic crisis of 2030. the eu's agricultural sector has suffered due to competition with cheap imports and subsidies for biofuels in",0.03356602042913437,0.3234841823577881,0.01088909525424242,0.24380166828632355,0.3744153082370758,0.013843719847500324
51,2040.0,"eu's sustainable and circular economy transition is achieved through investment in green infrastructure, carbon capture technologies, energy efficiency retrofits of buildings, hydrogen technology to decarbonise transport.
recycling",0.03851945698261261,0.19266660511493683,0.010674300603568554,0.39604926109313965,0.3408108651638031,0.021279428154230118
52,2040.0,"in the future, europe is a leading player in global value chains and an attractive location for investors.
international cooperation has led to fair trade agreements with developing countries that support sustainable development.",0.04882661998271942,0.18003802001476288,0.012144218198955059,0.6593060493469238,0.08140222728252411,0.01828286238014698
53,2040.0,"europe is still dependent on imports for many critical materials, and recycling of e-waste has not been implemented yet.
research and innovation are funded by the eu to address these issues.",0.0052085877396166325,0.9482599496841431,0.0022661250550299883,0.03460993990302086,0.006617083679884672,0.003038276918232441
54,2040.0,"the eu is a leader in sustainable development, with high standards for animal welfare and biodiversity protection.
the environment comes first before economic interests. 
it has limited influence on the global stage",0.08264456689357758,0.39767035841941833,0.007871011272072792,0.29079094529151917,0.20032843947410583,0.02069457247853279
55,2040.0,"the eu is a leading player in the global economy, with an emphasis on innovation and green technologies. the circular economy has become mainstream practice across all industries.
the scenario describes a future where",0.003425365313887596,0.0042531490325927734,0.0012312376638874412,0.023102086037397385,0.8271932601928711,0.14079491794109344
56,2040.0,"the eu invests in climate adaptation and mitigation measures, leading to a stable but vulnerable ecosystem. the ocean economy thrives with limited regulation, supporting the transition towards sustainability.
in this scenario:",0.03919241949915886,0.3941759169101715,0.006028081756085157,0.3463834822177887,0.19629916548728943,0.017920946702361107
57,2040.0,"in the aftermath of a prolonged economic crisis, eu countries have prioritized national interests over those of the bloc. free trade agreements are in place with non-eu partners to ensure access to resources",0.07867687195539474,0.5261963605880737,0.012712347321212292,0.2633592486381531,0.10683342814445496,0.012221684679389
58,2040.0,"in the eu, economic growth is driven by a strong agricultural sector and high investment in research and innovation. the agriculture industry remains competitive due to technological progress, while public support has helped boost competitiveness",0.015157296322286129,0.01899491623044014,0.005648844409734011,0.8639193177223206,0.09085791558027267,0.005421740002930164
59,2040.0,"eu is a leader in circularity and sustainability, but dependent on imports for critical materials.
industry prioritizes ecological concerns over economic interests, while agriculture remains fragmented with low productivity.",0.08594179898500443,0.4706531763076782,0.008547604084014893,0.2339048832654953,0.1836458295583725,0.017306797206401825
60,2050.0,"global economic growth is reduced due to climate change and resource scarcity, leading to a shift in focus towards sustainability.
in this scenario: 
global co emissions peak around 2020-2025",0.020110219717025757,0.12810733914375305,0.00589162390679121,0.6015761494636536,0.23441627621650696,0.009898374788463116
61,2050.0,"europe experiences a severe economic recession due to the collapse of covid, causing widespread poverty and social unrest.
europe is dependent on imports for most food items and energy supplies from africa, latin",0.05574789643287659,0.1042419821023941,0.016796421259641647,0.4277791976928711,0.382108211517334,0.013326241634786129
62,2050.0,"the economic growth is driven by technological progress and investment, leading to an increase in imports.
social protection systems are maintained or enhanced through taxation on robots' profits.
the resulting trade surplus",0.08204460889101028,0.36885330080986023,0.06731807440519333,0.24712011218070984,0.1922968477010727,0.04236704856157303
63,2050.0,"the value of nature has been fully acknowledged and is embedded in decision-making.
a full valuation of ecosystem services, including the costs associated with their loss or degradation, leads to more sustainable",0.01051792036741972,0.863659679889679,0.014999862760305405,0.08096108585596085,0.023368019610643387,0.00649346923455596
64,2050.0,"global demand for agricultural products decreases significantly due to technological breakthroughs in synthetic food production.
""agroecology"": a response by farmers and citizens alike to the growing concerns about health,",0.13965658843517303,0.35822319984436035,0.007539771031588316,0.4382144510746002,0.05104227736592293,0.005323632620275021
65,2050.0,"the european economy is resilient and self-sufficient, but trade relations are tense. the eu has prioritized sustainability over economic growth, leading to a large share of its population feeling left behind.",0.018516307696700096,0.10503382235765457,0.0039236280135810375,0.7778385281562805,0.09110880643129349,0.0035789150279015303
66,2050.0,"the eu has made significant progress in achieving the sdgs, and is a leading global player with strong leadership on sustainable development.
""by 2050"": the european economy grows while maintaining sustainability.",0.07595714181661606,0.5965715646743774,0.0065298001281917095,0.22742131352424622,0.08087482303380966,0.012645394541323185
67,2050.0,"a global economic recession, coupled with a prolonged period of extreme weather events and natural disasters in vulnerable regions around the world, has resulted in reduced demand for goods and services.
the market is",0.13230127096176147,0.14530180394649506,0.004365875851362944,0.4258739650249481,0.2862735390663147,0.005883640609681606
68,2050.0,"in 2050, the eu's share of global exports is similar to that in 2020.
in this scenario: 
anticipate a future scenario for the european economy in the 2050:",0.016865691170096397,0.04320250451564789,0.002365956548601389,0.9091874361038208,0.02662302926182747,0.0017553404904901981
69,2050.0,"agriculture is completely transformed and the eu has become a major exporter of organic food.
the european processed-food industry focuses on high quality, healthy products with less processing and fewer additives.",0.6325639486312866,0.05579168722033501,0.004881083033978939,0.16815564036369324,0.1290004849433899,0.009607248939573765
70,2050.0,"a large part of the european population is living in regions with an ‚äúecological standard‚äù that can be considered as sustainable.
three main factors",0.01717616617679596,0.8732470870018005,0.0028358506970107555,0.047882821410894394,0.04532694071531296,0.013531082309782505
71,2050.0,"a large part of the global economy is driven by a circular logic, with products and materials being used over and over again.

global collaboration between businesses has led to standardised reus",0.017409438267350197,0.14850355684757233,0.06651905924081802,0.740146815776825,0.02473856694996357,0.0026825673412531614
72,2050.0,"in the long term, europe is not competitive in global markets due to high production costs and stringent environmental regulations.
the focus of european companies shifts towards domestic consumption as a result of increasing wealth",0.0367232970893383,0.15391172468662262,0.006746544502675533,0.7026860117912292,0.09444890171289444,0.005483541637659073
73,2050.0,"the eu is a world leader in the circular economy, with policies supporting domestic resource extraction and processing industries.
on this basis, its self-sufficiency rates are high for critical materials such",0.12079475075006485,0.3042029142379761,0.01097013521939516,0.408498615026474,0.11804637312889099,0.03748723119497299
74,2050.0,"in 2050, the eu has achieved a self-sufficient and sustainable food system with high biodiversity and ecosystem services levels.
because of its intensive agriculture, however, it is still dependent on imports",0.007848239503800869,0.9485682249069214,0.0032141299452632666,0.026729753240942955,0.011204078793525696,0.0024356364738196135
75,2050.0,"due to the ongoing economic crisis, europe invests less in research and innovation than it did before the 2020s.
the resulting gap between european competitiveness and that of other regions grows larger over time",0.053634993731975555,0.8483660817146301,0.004163149278610945,0.05721284821629524,0.031326841562986374,0.005296099465340376
76,2050.0,"economic growth is achieved through the expansion of high-input industrial agriculture, synthetic food production and processing industries.
in this scenario: 
the environment suffers from pollution, habitat loss and biodiversity",0.03804193437099457,0.09222803264856339,0.006357066333293915,0.5761233568191528,0.2765651345252991,0.010684520937502384
77,2050.0,"in the eu, public spending on education and health increased by 25% in real terms until 2050.
in this scenario: the share of expenditure on social protection increases from 39 to 44%.",0.008331048302352428,0.03303234651684761,0.009503754787147045,0.7937367558479309,0.1502143293619156,0.0051817079074680805
78,2050.0,"in the eu, most of rural areas have lost their population and many villages are abandoned.
priority is given to developing infrastructures in urban centres while existing ones are upgraded.",0.07590237259864807,0.44221431016921997,0.00975409708917141,0.38840827345848083,0.07168596982955933,0.012035085819661617
79,2050.0,"the economic growth of developing countries is significantly reduced due to the effects of climate change and resource scarcity.

the developed world has experienced a prolonged recession following the collapse in oil prices, which",0.06438064575195312,0.15339146554470062,0.006241108290851116,0.5852733850479126,0.18606853485107422,0.0046448903158307076
80,2050.0,"the global economy has become more balanced, with the usa and china leading in sustainable development.
the eu is still a leader in innovation for sustainability. 
in 2050, society focuses on",0.17367932200431824,0.35721760988235474,0.01643160916864872,0.4086287021636963,0.03724799305200577,0.006794768385589123
81,2050.0,"the european economy is strongly focused on domestic production and consumption, the circularity of economic activities is low.
the eu has a large self-sufficiency in food supply with high biodiversity across",0.009988358244299889,0.8353780508041382,0.010377858765423298,0.12131893634796143,0.015509516932070255,0.0074272919446229935
82,2050.0,"the global economy has been transformed by the climate crisis, with investment in sustainable technologies booming as countries race to become more self-sufficient and less reliant on each other.

the eu is",0.04080970585346222,0.11078929901123047,0.007166923489421606,0.5336151123046875,0.2980636954307556,0.009555242024362087
83,2050.0,"the growth of domestic production and processing has been stimulated by tax rebates, which have reduced the price difference between local products and imports.
the ‚äúgreen‚",0.032612789422273636,0.7692912817001343,0.005795722361654043,0.15217120945453644,0.03622313588857651,0.0039060136768966913
84,2050.0,"the political will to invest in green infrastructure is high, and public-private partnerships are established.
however, there is limited access to capital for smaller companies with innovative products or services that contribute",0.013560734689235687,0.946371853351593,0.0036595442797988653,0.021497119218111038,0.01255206298083067,0.002358704572543502
85,2050.0,"circular economy: by 2050, europe is a leader in the transition towards a circular economy. the share of renewable energy sources (including hydrogen) increases to 80% by 2050
fiscal",0.0964207649230957,0.4090038239955902,0.009562693536281586,0.2839730978012085,0.19435431063175201,0.006685405038297176
86,2050.0,"the economy is driven by sustainability and social responsibility, with the public demanding a voice in decision-making.

the market focuses on premium products that are sustainably produced, while companies strive",0.031496502459049225,0.06740141659975052,0.007471371907740831,0.7062987685203552,0.18078868091106415,0.006543193478137255
87,2050.0,"in the eu, a well-functioning market for sustainable food has emerged with green labels and price differentiation.
on this basis, consumption of healthy foods increases in line with recommendations from health",0.07080698758363724,0.6552659869194031,0.01287661213427782,0.21405452489852905,0.04364272952079773,0.0033531589433550835
88,2050.0,"circular economy principles are applied across all economic sectors, and the waste stream is fully recovered.
the european plastics industry has adopted circularity as a guiding principle in its operations and investment decisions",0.04019223526120186,0.16849961876869202,0.012662786990404129,0.5760430693626404,0.18880288302898407,0.013799314387142658
89,2050.0,"global food prices have increased, and the demand for organic products has boomed.
the production of synthetic foods is still banned due to public pressure. 
a high level of biodiversity in",0.4143301546573639,0.23832836747169495,0.010415080934762955,0.23586732149124146,0.08493643999099731,0.01612255536019802
90,2030.0,"the development of a european green bond market has led to more environmentally friendly investments, with the private sector becoming increasingly involved in financing climate action.
despite positive developments and increased funding for sustainable projects",0.012540709227323532,0.009613456204533577,0.0014657651772722602,0.11709427088499069,0.85616135597229,0.0031244182027876377
91,2030.0,"the use of synthetic materials has reduced significantly due to the high costs and strict regulatory framework.
social norms are enforced by a centralised governing body, which is supported by technology such as blockchain",0.03655892610549927,0.7079718708992004,0.010902446694672108,0.18867357075214386,0.048966310918331146,0.006926832254976034
92,2030.0,"the green transition is still a challenge for the european economy, and environmental concerns are not yet at the top of citizens‚äô priorities.
analyses show that economic growth can",0.09136371314525604,0.3509727418422699,0.0155322952196002,0.28221502900123596,0.24205945432186127,0.017856810241937637
93,2030.0,"the european union aims to achieve a fully renewable electricity system by 2050 and increase the share of renewables in final energy consumption up from 32% in 2020 to 45-50%.
<br>",0.08060251176357269,0.1729191094636917,0.007700891233980656,0.39073383808135986,0.33929163217544556,0.008752051740884781
94,2030.0,"the eu has established a leadership position in the green economy and is driving global change. the circular economy model becomes dominant globally, with china playing an important role as both producer and consumer of sustainable",0.048582565039396286,0.13003915548324585,0.0055695511400699615,0.42854753136634827,0.3694261312484741,0.017835039645433426
95,2030.0,"the most important contribution of circular economy to climate protection is a reduced use of fossil resources.
during the transition, more waste will be generated and land-use change for biomass production may have",0.10294879227876663,0.4012131690979004,0.010017533786594868,0.3959156274795532,0.08145663142204285,0.008448349311947823
96,2030.0,"the consequences of climate change have become more and less visible at the same time.
two possible scenarios for europe's forest sector in 2030: in a scenario with increasing wood demand, eu forests",0.012732666917145252,0.012122374959290028,0.003344593569636345,0.9445981979370117,0.024991927668452263,0.0022102196235209703
97,2030.0,"new insights from the urban ecosystem research provide new approaches for improving city management.
a scenario in which people and cities are more resilient to climate change impacts, while still reducing greenhouse gas emissions.",0.8613667488098145,0.013749906793236732,0.003256322583183646,0.09154754132032394,0.028331292793154716,0.0017482778057456017
98,2030.0,"the implementation of the eu's sustainability policies is affecting businesses and citizens in various ways, leading to concerns about job losses and reduced competitiveness.
european agriculture is struggling with productivity growth while dealing with",0.17121699452400208,0.17103920876979828,0.016823625192046165,0.33648681640625,0.2770117521286011,0.027421601116657257
99,2030.0,"the eu is the global leader in climate action, with a fully decarbonised power sector and strong renewable energy supply.
in this scenario: the bioeconomy thrives on reduced waste",0.030503418296575546,0.08276772499084473,0.004388117231428623,0.4437715709209442,0.43284186720848083,0.005727396346628666
100,2030.0,"the world is heading towards a global ecological crisis. the main drivers are consumption-based lifestyles, resource scarcity and climate change.
the european union plays an important role in the transformation of its",0.03298981115221977,0.26248010993003845,0.009465878829360008,0.4099794328212738,0.27035051584243774,0.014734268188476562
101,2030.0,"by 2030, global demand for meat is expected to increase by more than 15%.
the eu agricultural sector will be challenged to produce enough food in a sustainable way. 
agriculture",0.04900147020816803,0.5266847610473633,0.010783324018120766,0.186130091547966,0.20110680162906647,0.026293568313121796
102,2030.0,"in the 2030, the european union is a world leader in climate and environmental policies. the eu has established carbon neutrality by 2050 through stringent regulation of industry and support for green technologies
the energy",0.0021700949873775244,0.9917011857032776,0.0011193801183253527,0.002799242502078414,0.001389725017361343,0.000820495595689863
103,2030.0,"cities have to deal with increasing challenges in the field of environment and climate protection.
the city of freiburg has been selected as a pilot project for this purpose. 
in addition",0.10683950036764145,0.12933067977428436,0.007409455254673958,0.6697867512702942,0.0810210332274437,0.005612506065517664
104,2030.0,"the global ecological footprint has decreased and the world is on track to meet sdg1.
consequences: inequalities between countries have increased, with some experiencing economic growth while others",0.023025913164019585,0.7873478531837463,0.0060605453327298164,0.11014679819345474,0.06318613886833191,0.010232643224298954
105,2030.0,"the political will for the transformation of energy systems is lacking, and climate change adaptation measures are still being discussed.
the world's population continues to grow rapidly despite environmental concerns. 
indust",0.1064491868019104,0.37562859058380127,0.015712615102529526,0.32251834869384766,0.1560341864824295,0.023657143115997314
106,2030.0,"the reduction of plastics production and use has become a top priority.
most plastic items on the market are made from recycled materials, but those that cannot be reused or recycled will have to be",0.08070250600576401,0.15800760686397552,0.013393391855061054,0.42732474207878113,0.30432289838790894,0.01624877192080021
107,2030.0,"the world has achieved the sdgs and climate change is under control.
the circular economy thrives, biodiversity recovers, forests are restored in europe and around the globe. 
in this",0.039088692516088486,0.06705236434936523,0.00885508581995964,0.5855779647827148,0.29636093974113464,0.0030649052932858467
108,2030.0,"by 2030, the eu has a fully functioning green gas supply chain and increased imports of sustainable electricity.
<br>
anticipate a future scenario for the european ecology in the 2030",0.018438970670104027,0.15703259408473969,0.006989066489040852,0.6928836703300476,0.11838040500879288,0.006275201682001352
109,2030.0,"a regional approach to the energy transition leads to a fragmented and inefficient european electricity system.
post 2030: energy efficiency gains plateau, leading carbon reduction efforts towards re-localization of production and",0.04374624788761139,0.4169333279132843,0.010638938285410404,0.47578251361846924,0.046220507472753525,0.006678460631519556
110,2030.0,"the effects of climate change are more severe than expected, and the ecological system suffers considerable degradation.

the rate of species extinction increases due to habitat loss and other factors related to human activities",0.017815427854657173,0.8599737286567688,0.007068232167512178,0.08831944316625595,0.020615210756659508,0.006208050064742565
111,2030.0,climate change and biodiversity loss are still major global challenges.,0.09235447645187378,0.2148207277059555,0.019858060404658318,0.34668678045272827,0.28799766302108765,0.038282301276922226
112,2030.0,"urban areas have the potential to become hubs for renewable energy production and storage.
the urban heat island effect raises ambient temperatures in cities, which can increase demand for air conditioning during summer months.",0.09533054381608963,0.3251239061355591,0.018308134749531746,0.19717012345790863,0.27891847491264343,0.08514875173568726
113,2030.0,"the effects of climate change and the loss of biodiversity are visible in many ecosystems.
the european union has established a regulatory framework for environmental protection, which is implemented by member states through legislation and",0.04356992989778519,0.5529301762580872,0.011547478847205639,0.3120940923690796,0.07464338839054108,0.0052148872055113316
